symbol,report_period,announcement_date,line_item_name_source,line_item_value,unit_canonical
601500,2023-06-30,2023-08-29,PARENT_NETPROFIT,5.80824e+07,CNY_yuan
601500,2023-06-30,2023-08-29,TOTAL_OPERATE_INCOME,2.2409e+09,CNY_yuan
601500,2023-09-30,2023-10-28,PARENT_NETPROFIT,1.58613e+08,CNY_yuan
601500,2023-09-30,2023-10-28,TOTAL_OPERATE_INCOME,3.67959e+09,CNY_yuan
601500,2023-12-31,2024-04-26,PARENT_NETPROFIT,2.1635e+08,CNY_yuan
601500,2023-12-31,2024-04-26,TOTAL_OPERATE_INCOME,5.06444e+09,CNY_yuan
601500,2024-03-31,2024-04-26,PARENT_NETPROFIT,1.528e+08,CNY_yuan
601500,2024-03-31,2024-04-26,TOTAL_OPERATE_INCOME,1.44338e+09,CNY_yuan
601500,2024-06-30,2024-08-28,PARENT_NETPROFIT,2.86531e+08,CNY_yuan
601500,2024-06-30,2024-08-28,TOTAL_OPERATE_INCOME,3.06801e+09,CNY_yuan
601500,2024-09-30,2024-10-29,PARENT_NETPROFIT,3.79859e+08,CNY_yuan
601500,2024-09-30,2024-10-29,TOTAL_OPERATE_INCOME,4.9879e+09,CNY_yuan
601500,2024-12-31,2025-04-30,PARENT_NETPROFIT,3.73882e+08,CNY_yuan
601500,2024-12-31,2025-04-30,TOTAL_OPERATE_INCOME,6.95805e+09,CNY_yuan
601500,2025-03-31,2025-04-30,PARENT_NETPROFIT,1.02673e+08,CNY_yuan
601500,2025-03-31,2025-04-30,TOTAL_OPERATE_INCOME,2.12161e+09,CNY_yuan
601500,2025-06-30,2025-08-28,PARENT_NETPROFIT,6.42889e+07,CNY_yuan
601500,2025-06-30,2025-08-28,TOTAL_OPERATE_INCOME,4.00031e+09,CNY_yuan
601500,2025-09-30,2025-10-30,PARENT_NETPROFIT,1.1012e+08,CNY_yuan
601500,2025-09-30,2025-10-30,TOTAL_OPERATE_INCOME,6.21466e+09,CNY_yuan
601500,2025-12-31,2026-04-30,PARENT_NETPROFIT,2.01388e+08,CNY_yuan
601500,2025-12-31,2026-04-30,TOTAL_OPERATE_INCOME,8.49657e+09,CNY_yuan
601500,2026-03-31,2026-04-30,PARENT_NETPROFIT,1.26536e+08,CNY_yuan
601500,2026-03-31,2026-04-30,TOTAL_OPERATE_INCOME,2.13666e+09,CNY_yuan
