symbol,report_period,announcement_date,line_item_name_source,line_item_value,unit_canonical
002067,2023-06-30,2023-08-30,PARENT_NETPROFIT,3.26997e+07,CNY_yuan
002067,2023-06-30,2023-08-30,TOTAL_OPERATE_INCOME,2.70948e+09,CNY_yuan
002067,2023-09-30,2023-10-31,PARENT_NETPROFIT,5.02819e+07,CNY_yuan
002067,2023-09-30,2023-10-31,TOTAL_OPERATE_INCOME,4.07866e+09,CNY_yuan
002067,2023-12-31,2024-04-27,PARENT_NETPROFIT,9.15736e+07,CNY_yuan
002067,2023-12-31,2024-04-27,TOTAL_OPERATE_INCOME,5.4569e+09,CNY_yuan
002067,2024-03-31,2024-04-27,PARENT_NETPROFIT,2.1604e+07,CNY_yuan
002067,2024-03-31,2024-04-27,TOTAL_OPERATE_INCOME,1.26532e+09,CNY_yuan
002067,2024-06-30,2024-08-31,PARENT_NETPROFIT,4.77039e+07,CNY_yuan
002067,2024-06-30,2024-08-31,TOTAL_OPERATE_INCOME,2.67454e+09,CNY_yuan
002067,2024-09-30,2024-10-31,PARENT_NETPROFIT,5.0032e+07,CNY_yuan
002067,2024-09-30,2024-10-31,TOTAL_OPERATE_INCOME,4.05001e+09,CNY_yuan
002067,2024-12-31,2025-04-29,PARENT_NETPROFIT,7.12644e+07,CNY_yuan
002067,2024-12-31,2025-04-29,TOTAL_OPERATE_INCOME,5.47933e+09,CNY_yuan
002067,2025-03-31,2025-04-30,PARENT_NETPROFIT,-2.34223e+07,CNY_yuan
002067,2025-03-31,2025-04-30,TOTAL_OPERATE_INCOME,1.1893e+09,CNY_yuan
002067,2025-06-30,2025-08-27,PARENT_NETPROFIT,5.50338e+07,CNY_yuan
002067,2025-06-30,2025-08-27,TOTAL_OPERATE_INCOME,2.6293e+09,CNY_yuan
002067,2025-09-30,2025-10-31,PARENT_NETPROFIT,4.08615e+07,CNY_yuan
002067,2025-09-30,2025-10-31,TOTAL_OPERATE_INCOME,4.19742e+09,CNY_yuan
002067,2025-12-31,2026-04-25,PARENT_NETPROFIT,5.54581e+07,CNY_yuan
002067,2025-12-31,2026-04-25,TOTAL_OPERATE_INCOME,6.01172e+09,CNY_yuan
002067,2026-03-31,2026-04-29,PARENT_NETPROFIT,2.12106e+07,CNY_yuan
002067,2026-03-31,2026-04-29,TOTAL_OPERATE_INCOME,1.42997e+09,CNY_yuan
